Match Type	Search term	Added/Excluded	Campaign	Ad group	Keyword	Clicks	Impressions	CTR	Avg. CPC	Cost	Avg. position	Converted clicks	Cost / converted click	Click conversion rate
broad	no deposit lease deals	None	No Deposit Deals	No Deposit Deals	lease car no deposit	1	1	100.00%	0.53	0.53	1	0	0	0.00%
broad	car leasing deals hippo	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	1	1	100.00%	0.12	0.12	1	0	0	0.00%
broad	leasoe or byy a car	None	Generic Car Leasing	Car leasing	car lease financing	1	1	100.00%	0.89	0.89	2	0	0	0.00%
phrase (close variant)	car lease uk 6 months	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing uk"""	1	1	100.00%	0.97	0.97	1	0	0	0.00%
broad (session-based)	how to get a car for free uk	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	1.15	1.15	2	0	0	0.00%
broad	hippo leasing for bad credit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	1.13	1.13	1	1	1.13	100.00%
broad	how to get 10 cars on lease	None	No Deposit Deals	No Deposit Deals	cheap car leasing deals	1	3	33.33%	0.93	0.93	1	0	0	0.00%
phrase	uk car leasing no deposit	None	No Deposit Deals	No Deposit Deals	"""car leasing no deposit"""	3	7	42.86%	0.72	2.15	1	0	0	0.00%
broad	bad debt car and van leasing	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	1	100.00%	1.06	1.06	3	0	0	0.00%
broad	garuanted car lease	None	Generic Car Leasing	Used Car Leasing	used car lease	1	1	100.00%	0.2	0.2	5	0	0	0.00%
broad	car leases	None	Generic Car Leasing	Car leasing	car lease financing	2	16	12.50%	0.84	1.69	2.3	0	0	0.00%
broad	dbad credit car leasing trackid sp 006	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	2	50.00%	1.32	1.32	3	0	0	0.00%
broad	buy lease cars	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	2	50.00%	0.52	0.52	1.5	0	0	0.00%
broad	car lease no credit check personal leasing	None	Bad Credit Leasing	Bad Credit	lease car bad credit	4	26	15.38%	1.07	4.28	2.3	0	0	0.00%
broad	car lease no credit check personal leasing	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	32	3.12%	0.98	0.98	1.8	0	0	0.00%
exact (close variant)	used cars for lease	Added	Generic Car Leasing	Used Car Leasing	used car for lease	4	9	44.44%	0.25	0.99	4.9	0	0	0.00%
broad	car leasing including insurance no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	4	10	40.00%	0.56	2.24	1.9	0	0	0.00%
broad	van leasing bad credit	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	18	272	6.62%	1.14	20.59	4.4	1	20.59	5.56%
broad	leasing car credit rating	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	1	100.00%	1.19	1.19	3	0	0	0.00%
phrase (close variant)	good car leasing company	None	Generic Car Leasing	Car leasing	"""car leasing companies"""	1	3	33.33%	0.88	0.88	1	0	0	0.00%
broad (session-based)	0 vauxhall insignia	None	Vauxhall	Vauxhall Insignia Both	vauxhall insignia deals	1	1	100.00%	0.66	0.66	3	0	0	0.00%
broad	lease car deals no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	22	101	21.78%	0.6	13.18	3	0	0	0.00%
broad	lease a car for 99 no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	2	50.00%	0.95	0.95	1	0	0	0.00%
broad	bad credit car deals belfast	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	0.99	0.99	4	0	0	0.00%
broad	no deposit lease cars with bad credit	None	No Deposit Deals	No Deposit Deals	zero deposit car lease	1	1	100.00%	0.97	0.97	3	0	0	0.00%
broad	new car lease no deposit	None	No Deposit Deals	No Deposit Deals	cheapest car lease deals no deposit	1	1	100.00%	0.79	0.79	1	0	0	0.00%
broad	car lease for bad credit history	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	1	100.00%	1.12	1.12	6	0	0	0.00%
broad	chrsp car lease ex demo	None	Generic Car Leasing	Used Car Leasing	ex demo car leasing	1	1	100.00%	0.18	0.18	2	0	0	0.00%
broad	no deposit city car pcp deals	None	No Deposit Deals	No Deposit Deals	lease car no deposit	1	1	100.00%	0.97	0.97	1	0	0	0.00%
broad	car leasing adverse credit	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	1	100.00%	0.99	0.99	8	0	0	0.00%
broad	private lease contract cars with bad credit	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	1	100.00%	0.87	0.87	1	0	0	0.00%
broad	car lease 100 per month	None	No Deposit Deals	No Deposit Deals	zero deposit car lease	1	1	100.00%	0.4	0.4	2	0	0	0.00%
broad (session-based)	guaranteed vehicle leasing	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	1	100.00%	0.65	0.65	3	0	0	0.00%
broad	bad credit landrover defender lease	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	0.89	0.89	3	0	0	0.00%
broad	hippo leasing blackburn	None	Hippo Leasing	Hippo Leasing (Generic)	hippo leasing no deposit	5	15	33.33%	0.11	0.53	1	0	0	0.00%
broad	hippyo car lease	None	Hippo Leasing	Hippo Leasing (Generic)	hippo leasing no deposit	1	1	100.00%	0.03	0.03	1	0	0	0.00%
broad	hippo leasinf	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car leasing	2	3	66.67%	0.11	0.22	1	0	0	0.00%
broad	lease purchase cars	None	Generic Car Leasing	Used Car Leasing	used lease cars	2	7	28.57%	0.5	0.99	4	0	0	0.00%
phrase (close variant)	vauxhall astra lease purhase	None	Vauxhall Astra	Vauxhall Astra (Diesel)	"""astra leasing"""	1	1	100.00%	0.45	0.45	1	0	0	0.00%
broad	cheap car leasing eithout a deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.61	0.61	1	0	0	0.00%
broad	is hippo leasing legitimate	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car leasing	2	2	100.00%	0.16	0.32	1	0	0	0.00%
broad	lease cars best deals	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	1	100.00%	0.21	0.21	4	0	0	0.00%
phrase (close variant)	no deposit car leasing compare	None	No Deposit Deals	No Deposit Deals	"""no deposit car lease"""	1	1	100.00%	0.78	0.78	2	0	0	0.00%
broad	personal car leasing	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	8	1356	0.59%	0.27	2.14	7.8	0	0	0.00%
broad	personal car leasing	None	Generic Car Leasing	Used Car Leasing	used car lease deals	3	103	2.91%	0.2	0.59	6.2	0	0	0.00%
broad	best lease deals no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	3	3	100.00%	0.52	1.57	1	0	0	0.00%
broad	car leasing glasgow bad credit	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	0	2	0.00%	0	0	1.5	0	0	0.00%
broad	personal contract hire bad credit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	2	50.00%	1.19	1.19	2	0	0	0.00%
broad	lease purchase cars	None	Generic Car Leasing	Car leasing	car lease financing	37	214	17.29%	0.59	21.81	2.2	0	0	0.00%
broad (session-based)	leasing a car vs buying	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	0.99	0.99	3	0	0	0.00%
broad	personal car lease zero deposit	None	No Deposit Deals	No Deposit Deals	zero deposit car lease	1	1	100.00%	0.92	0.92	1	0	0	0.00%
broad	company car leasing no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.78	0.78	1	1	0.78	100.00%
broad (session-based)	low cost leasing a car	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.59	0.59	2	0	0	0.00%
broad	low deposit zero interest cars	None	No Deposit Deals	No Deposit Deals	no deposit cars	1	2	50.00%	0.49	0.49	3.5	0	0	0.00%
broad	car lease ayr ayrshire with no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.59	0.59	1	0	0	0.00%
broad (session-based)	leased cars with small deposit	None	Vauxhall Corsa	Corsa No deposit	lease corsa no deposit	1	1	100.00%	0.95	0.95	3	0	0	0.00%
broad	cars 200pcm no deposit	None	No Deposit Deals	No Deposit Deals	no deposit cars	1	1	100.00%	0.81	0.81	1	0	0	0.00%
broad	car leasing middlesbrough	None	Generic Car Leasing	Used Car Leasing	used car leasing	1	6	16.67%	0.19	0.19	4	0	0	0.00%
exact	seat ibiza lease	Added	Seat	Seat Ibiza	[seat ibiza lease]	47	309	15.21%	3.82	179.57	1.8	1	179.57	2.13%
broad	lease cars for sale uk	None	Generic Car Leasing	Used Car Leasing	used car for lease	1	1	100.00%	0.21	0.21	3	0	0	0.00%
broad	cheap used no deposit car leasing in somerset uk	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.51	0.51	1	0	0	0.00%
broad	bad credit car cornwall	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	2	50.00%	1.46	1.46	3.5	0	0	0.00%
broad	personal hire purchase	None	Generic Car Leasing	Car leasing	car lease purchase	2	5	40.00%	0.64	1.27	2.2	0	0	0.00%
broad	personal lease car deals no deposit	None	No Deposit Deals	No Deposit Deals	no deposit cars	1	1	100.00%	0.71	0.71	2	0	0	0.00%
broad	contract van hire and leasing poor credit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	0.88	0.88	1	0	0	0.00%
broad	hippo leacing	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car leasing	1	1	100.00%	0.09	0.09	1	0	0	0.00%
broad	hippo leasing commercial vehicles	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	1	1	100.00%	0.49	0.49	1	0	0	0.00%
broad	www hippo lease cars	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	1	1	100.00%	0.31	0.31	1	0	0	0.00%
broad	car lease uk no deposit	None	Hippo Leasing	Hippo Leasing (Generic)	hippo lease cars	9	69	13.04%	0.66	5.9	2.2	2	2.95	22.22%
broad	car lease and finance	None	Generic Car Leasing	Car leasing	car lease financing	1	3	33.33%	0.77	0.77	2.3	0	0	0.00%
broad	personal lease credit check	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	0.93	0.93	3	0	0	0.00%
broad	cheap business lease deals	None	Personal Leasing Quotes	Quick Leasing Quote (Generic)	car leasing deals personal	1	3	33.33%	0.7	0.7	1.3	0	0	0.00%
broad	cheapest personal car leasing deals	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	2	2	100.00%	0.27	0.54	3	0	0	0.00%
broad	no credit check car lease uk	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	4	25.00%	0.98	0.98	3.5	1	0.98	100.00%
broad	no credit check car lease uk	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	6	16.67%	1.07	1.07	3.3	0	0	0.00%
exact (close variant)	personalcar leasing	None	Personal Leasing Quotes	Quick Leasing Quote (Generic)	[personal car leasing]	0	1	0.00%	0	0	4	0	0	0.00%
broad	car keasing	None	Generic Car Leasing	Used Car Leasing	used car leasing	1	1	100.00%	0.27	0.27	4	0	0	0.00%
exact (close variant)	leasing vauxhall insignia	None	Vauxhall	Vauxhall Insignia (Petrol)	"""lease vauxhall insignia"""	4	19	21.05%	0.69	2.75	1.7	0	0	0.00%
broad	car leasing with zero deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.85	0.85	1	0	0	0.00%
broad	hippo used cars blackburn	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	1	4	25.00%	0.69	0.69	1	0	0	0.00%
broad	pch cars	None	Generic Car Leasing	Used Car Leasing	used car leasing	1	15	6.67%	0.2	0.2	3.9	0	0	0.00%
broad	hippo motor group cars	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	1	2	50.00%	0.39	0.39	1	0	0	0.00%
broad	hippo car leasing blackburn	None	Hippo Leasing	Hippo Leasing (Generic)	hippo leasing no deposit	4	5	80.00%	0.08	0.34	1	0	0	0.00%
broad	low deposit carer leasing	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.52	0.52	4	0	0	0.00%
broad	car leasing under 100	None	No Deposit Deals	No Deposit Deals	cheapest car lease deals no deposit	3	4	75.00%	0.8	2.4	1.5	0	0	0.00%
exact (close variant)	lease carsbad credit	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	2	1	200.00%	1.34	2.68	2	0	0	0.00%
phrase	lease audi a3 2012	None	Audi	Audi A3	"""lease audi a3"""	1	1	100.00%	0.57	0.57	3	0	0	0.00%
broad	personal car leasing 0 deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	12	8.33%	0.55	0.55	2.6	0	0	0.00%
phrase (close variant)	short trem car lease uk	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing uk"""	1	2	50.00%	0.87	0.87	3	0	0	0.00%
broad	lease a car with fair credit	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	1	100.00%	0.97	0.97	2	0	0	0.00%
broad	hippo lasing	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	1	1	100.00%	0.12	0.12	1	1	0.12	100.00%
broad	personal leasing no deposit	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car leasing	2	4	50.00%	0.87	1.74	1.8	0	0	0.00%
broad	used vauxhall insignia estate deals	None	Vauxhall	Vauxhall Insignia (Petrol)	vauxhall insignia lease	2	3	66.67%	0.93	1.86	7.7	0	0	0.00%
broad	lease car	None	Generic Car Leasing	Used Car Leasing	used car lease deals	6	366	1.64%	0.31	1.87	6.7	0	0	0.00%
broad	fair credit lease cars deals uk	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	1	100.00%	0.98	0.98	2	0	0	0.00%
broad	personal car lease	None	Bad Credit Leasing	Quick Cars	quick car lease	7	36	19.44%	0.65	4.58	3.1	0	0	0.00%
broad	car leasing personal no deposit	None	Hippo Leasing	Hippo Leasing (Generic)	hippo lease cars	3	5	60.00%	0.9	2.69	2.2	0	0	0.00%
broad	lease cars north west with bad credit	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	1	100.00%	0.92	0.92	2	1	0.92	100.00%
broad (session-based)	car lease takeover uk	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	2	1	200.00%	1.18	2.36	1	0	0	0.00%
broad	mercedes a class personal lease no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	13	48	27.08%	0.53	6.93	2.7	0	0	0.00%
broad	mercedes a class personal lease no deposit	None	No Deposit Deals	No Deposit Deals	lease car no deposit	1	1	100.00%	0.98	0.98	1	0	0	0.00%
broad	long term car lease deals	None	Personal Leasing Quotes	Quick Leasing Quote (Generic)	car leasing deals personal	1	1	100.00%	0.98	0.98	2	0	0	0.00%
broad	cheap car leasing with no credit	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	1	100.00%	0.95	0.95	2	1	0.95	100.00%
broad	car leasing deals bad credit history	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	11	9.09%	0.95	0.95	4.8	0	0	0.00%
phrase (close variant)	short term car lease uk 6 months	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing uk"""	2	3	66.67%	0.9	1.8	2	0	0	0.00%
broad (session-based)	lease a polo	None	No Deposit Deals	No Deposit Deals	Leasing no deposit	1	1	100.00%	0.78	0.78	4	0	0	0.00%
broad	car leasing no initial payment	None	No Deposit Deals	No Deposit Deals	no deposit lease	2	2	100.00%	0.86	1.71	1	0	0	0.00%
broad	lease car no credit check	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	2	9	22.22%	0.97	1.94	2.3	0	0	0.00%
broad (session-based)	personal lease	None	Bad Credit Leasing	Quick Cars	quick car lease	1	2	50.00%	0.59	0.59	2	0	0	0.00%
phrase	what is car leasing uk	None	Hippo Leasing	Hippo Leasing (Generic)	"""car leasing uk"""	1	23	4.35%	0.54	0.54	1.6	0	0	0.00%
broad	car leasing with insurance included	None	Generic Car Leasing	Used Car Leasing	used car for lease	1	2	50.00%	0.23	0.23	9	0	0	0.00%
broad	ex lease cars for sale	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	4	25.00%	0.2	0.2	3.8	0	0	0.00%
phrase (close variant)	lease aidi a3 tdi	None	Audi	Audi A3	"""lease audi a3"""	1	1	100.00%	0.68	0.68	2	0	0	0.00%
broad	car leasing aberdeen	None	Bad Credit Leasing	Quick Cars	Quick delivery car leasing	7	55	12.73%	0.61	4.27	3.6	3	1.42	42.86%
broad	lease cars for 100 per month with no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.6	0.6	1	0	0	0.00%
phrase	cheap personal lease cars no deposit	None	No Deposit Deals	No Deposit Deals	"""lease cars no deposit"""	3	3	100.00%	0.7	2.11	1	0	0	0.00%
broad	car personal contract hire	None	Generic Car Leasing	Car leasing	car lease purchase	1	8	12.50%	0.55	0.55	3.1	0	0	0.00%
broad	second hand car leasing	Added	Generic Car Leasing	Used Car Leasing	can you lease a used car	4	7	57.14%	0.35	1.41	1.4	0	0	0.00%
broad	vauxhall insignia accessories	None	Vauxhall	Vauxhall Insignia Both	vauxhall insignia deals	3	38	7.89%	0.85	2.56	4.6	0	0	0.00%
broad	car lease in kettering no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.41	0.41	2	0	0	0.00%
broad	personal leasing no deposit	None	Vauxhall Corsa	Corsa No deposit	lease corsa no deposit	3	20	15.00%	0.73	2.19	1.5	0	0	0.00%
broad	ford car leasing	None	Ford KA	KA (1.2 Edge)	ford ka leasing	2	9	22.22%	0.62	1.24	4.1	0	0	0.00%
broad	bad credit van leasing	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	2	5	40.00%	1.2	2.4	4.4	0	0	0.00%
broad	no deposit lease cars	Added	No Deposit Deals	No Deposit Deals	Leasing no deposit	3	3	100.00%	1	2.99	1	0	0	0.00%
broad	no deposit lease cars	Added	No Deposit Deals	No Deposit Deals	lease car no deposit	4	9	44.44%	0.86	3.43	1	1	3.43	25.00%
broad	lease car deals bad credit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	1.18	1.18	2	0	0	0.00%
broad	car lease for bad credit rating	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	2	1	200.00%	1.14	2.28	2	0	0	0.00%
broad	van lease no deposit no credit check	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	0.95	0.95	6	0	0	0.00%
broad	lease a car without paying a deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	1	1	100.00%	0.57	0.57	1	0	0	0.00%
exact (close variant)	leased used cars	None	Generic Car Leasing	Used Car Leasing	leasing used cars	1	4	25.00%	0.18	0.18	4	0	0	0.00%
broad	personal car lease offers	None	Generic Car Leasing	Car leasing	car lease financing	1	1	100.00%	0.81	0.81	2	0	0	0.00%
broad	car lease deposit	None	Generic Car Leasing	Car leasing	car leasing finance	1	1	100.00%	0.87	0.87	1	0	0	0.00%
broad	lease 0 deposit	None	No Deposit Deals	No Deposit Deals	Leasing no deposit	1	2	50.00%	0.05	0.05	1	0	0	0.00%
broad	no deposit cheap finance cars	None	No Deposit Deals	No Deposit Deals	cheapest car lease deals no deposit	1	1	100.00%	0.89	0.89	2	0	0	0.00%
phrase	cheap peugeot 107 lease deals	None	Peugeot	Peugeot 107	"""peugeot 107 lease"""	1	1	100.00%	0.76	0.76	2	0	0	0.00%
phrase	car leasing bad credit west yorkshire	None	Bad Credit Leasing	Bad Credit	"""car leasing bad credit"""	1	2	50.00%	1.16	1.16	4	0	0	0.00%
broad	car for lease no deposit	None	No Deposit Deals	No Deposit Deals	lease a car no deposit	2	8	25.00%	0.52	1.03	2.5	0	0	0.00%
broad	car lease with bad credit no deposit	None	Bad Credit Leasing	Bad Credit	lease car bad credit	1	1	100.00%	1.22	1.22	1	0	0	0.00%
broad	lease cars bb5	None	Generic Car Leasing	Used Car Leasing	used car lease deals	1	1	100.00%	0.18	0.18	3	0	0	0.00%
broad	first car leasing deals	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	1	1	100.00%	0.35	0.35	5	0	0	0.00%
broad	hippo cars	None	Hippo Leasing	Hippo Leasing (Generic)	hippo vehicle leasing	387	1460	26.51%	0.13	51.94	1	11	4.72	2.84%
broad	hippo cars	None	Hippo Leasing	Hippo Leasing (Generic)	hippo lease	7	23	30.43%	0.18	1.23	1	0	0	0.00%
broad	hippo cars	None	Hippo Leasing	Hippo Leasing (Generic)	hippo car lease	19	85	22.35%	0.26	4.94	1	0	0	0.00%
broad	is it possible to lease a car with no credit	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	1	2	50.00%	0.99	0.99	2	0	0	0.00%
broad (session-based)	hinspec leasing	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	1	2	50.00%	1.08	1.08	3	0	0	0.00%
broad	used car lease uk	None	Generic Car Leasing	Used Car Leasing	second hand car leasing	1	2	50.00%	0.34	0.34	2	0	0	0.00%
broad	cheap car lease	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	12	357	3.36%	0.31	3.73	6.1	0	0	0.00%
broad	guaranteed car finance garages west midlands	None	Bad Credit Leasing	Bad Credit	bad credit car leasing	1	2	50.00%	1.28	1.28	8	0	0	0.00%
broad	van leasing poor credit	None	Bad Credit Leasing	Bad Credit	leasing cars with bad credit	2	5	40.00%	1.02	2.03	3.6	0	0	0.00%
broad	focus 100 guaranteed car lease no credit check 69	None	Bad Credit Leasing	Bad Credit	lease car bad credit	2	11	18.18%	0.68	1.37	2.2	1	1.37	50.00%
broad	finance car deals no deposit	None	No Deposit Deals	No Deposit Deals	lease car no deposit	1	4	25.00%	0.83	0.83	1.5	0	0	0.00%
broad	finance and lease cars	None	Generic Car Leasing	Car leasing	car lease financing	1	1	100.00%	0.82	0.82	1	0	0	0.00%
broad	lease a car with bad credit	None	Bad Credit Leasing	Bad Credit	lease cars bad credit	7	12	58.33%	1.23	8.58	2.2	0	0	0.00%
broad	cheapest personal car leasing	None	Generic Car Leasing	Used Car Leasing	used car leasing deals	1	2	50.00%	0.22	0.22	5	0	0	0.00%
